time,stage,epoch,lr,train_loss,best_key,val_best,psnr_sr_rgb_sh0,psnr_sr_y_sh0,psnr_bi_rgb_sh0,psnr_bi_y_sh0,ssim_sr_rgb_sh0,ssim_bi_rgb_sh0,note
2026-03-12 00:23:42,s1_fp32,10,0.0002,0.049475285559892654,psnr_sr_rgb_sh0,8.761493649924606,8.761493649924606,8.709837856850443,28.411482217395942,28.491558444822328,0.11943389769643545,0.8190449512004853,val
2026-03-12 00:24:23,s1_fp32,11,0.00021666666666666668,0.04486840572208166,psnr_sr_rgb_sh0,9.065266459501643,9.065266459501643,9.07415572292676,28.411482217395942,28.491558444822328,0.13029553208500147,0.8190449512004853,val
2026-03-12 00:25:04,s1_fp32,12,0.00023333333333333333,0.04213699519634247,psnr_sr_rgb_sh0,9.385750793156918,9.385750793156918,9.444308809576551,28.411482217395942,28.491558444822328,0.1420413586869836,0.8190449512004853,val
2026-03-12 00:25:46,s1_fp32,13,0.00025,0.04048831384629011,psnr_sr_rgb_sh0,9.721655629313945,9.721655629313945,9.819313738247168,28.411482217395942,28.491558444822328,0.15471807975322008,0.8190449512004853,val
2026-03-12 00:26:28,s1_fp32,14,0.0002666666666666667,0.03828157965093851,psnr_sr_rgb_sh0,10.082872835051917,10.082872835051917,10.198308066710082,28.411482217395942,28.491558444822328,0.16865513749420644,0.8190449512004853,val
2026-03-12 00:27:10,s1_fp32,15,0.00028333333333333335,0.037669857032597065,psnr_sr_rgb_sh0,10.45948718589573,10.45948718589573,10.579763067229123,28.411482217395942,28.491558444822328,0.18358540572226048,0.8190449512004853,val
2026-03-12 00:27:54,s1_fp32,16,0.0003,0.03569638077169657,psnr_sr_rgb_sh0,10.840513428021447,10.840513428021447,10.959854825951073,28.411482217395942,28.491558444822328,0.19925133839249612,0.8190449512004853,val
2026-03-12 00:28:35,s1_fp32,17,0.00031666666666666665,0.03509400479495525,psnr_sr_rgb_sh0,11.22263560867221,11.22263560867221,11.338339791208991,28.411482217395942,28.491558444822328,0.2154482189565897,0.8190449512004853,val
2026-03-12 00:29:16,s1_fp32,18,0.0003333333333333333,0.03395834699273109,psnr_sr_rgb_sh0,11.603397004541696,11.603397004541696,11.714803458625058,28.411482217395942,28.491558444822328,0.23205121085047722,0.8190449512004853,val
2026-03-12 00:29:58,s1_fp32,19,0.00035,0.033386132903397085,psnr_sr_rgb_sh0,11.98421459478749,11.98421459478749,12.090412033808233,28.411482217395942,28.491558444822328,0.2490523984283209,0.8190449512004853,val
2026-03-12 00:30:40,s1_fp32,20,0.00036666666666666667,0.03223479725420475,psnr_sr_rgb_sh0,12.3646474434537,12.3646474434537,12.46571718472629,28.411482217395942,28.491558444822328,0.2663513966649771,0.8190449512004853,val
2026-03-12 00:31:20,s1_fp32,21,0.00038333333333333334,0.0314401276782155,psnr_sr_rgb_sh0,12.745109143135794,12.745109143135794,12.841391500719288,28.411482217395942,28.491558444822328,0.28390343829989434,0.8190449512004853,val
2026-03-12 00:32:02,s1_fp32,22,0.0004,0.03089011412113905,psnr_sr_rgb_sh0,13.124156249422594,13.124156249422594,13.215873295005737,28.411482217395942,28.491558444822328,0.30153320729732513,0.8190449512004853,val
2026-03-12 00:32:43,s1_fp32,23,0.0004166666666666667,0.030984453968703748,psnr_sr_rgb_sh0,13.502921143514492,13.502921143514492,13.590528005688679,28.411482217395942,28.491558444822328,0.3192488919198513,0.8190449512004853,val
2026-03-12 00:33:24,s1_fp32,24,0.00043333333333333337,0.029662330523133277,psnr_sr_rgb_sh0,13.88216055492447,13.88216055492447,13.965735683802881,28.411482217395942,28.491558444822328,0.33709058359265326,0.8190449512004853,val
2026-03-12 00:34:06,s1_fp32,25,0.00045000000000000004,0.030203240178525447,psnr_sr_rgb_sh0,14.258066366496857,14.258066366496857,14.336833698591649,28.411482217395942,28.491558444822328,0.3548911219835281,0.8190449512004853,val
2026-03-12 00:34:47,s1_fp32,26,0.00046666666666666666,0.028953575752675532,psnr_sr_rgb_sh0,14.633815814767642,14.633815814767642,14.7081624507491,28.411482217395942,28.491558444822328,0.3725702340900898,0.8190449512004853,val
2026-03-12 00:35:28,s1_fp32,27,0.00048333333333333334,0.02912430975586176,psnr_sr_rgb_sh0,15.006312121947895,15.006312121947895,15.077469036303196,28.411482217395942,28.491558444822328,0.39022803902626035,0.8190449512004853,val
2026-03-12 00:36:09,s1_fp32,28,0.0005,0.02865454029291868,psnr_sr_rgb_sh0,15.37822224554104,15.37822224554104,15.446472539727658,28.411482217395942,28.491558444822328,0.4076561078429222,0.8190449512004853,val
2026-03-12 00:36:50,s1_fp32,29,0.0005166666666666667,0.02837823413312435,psnr_sr_rgb_sh0,15.74450283575908,15.74450283575908,15.81034426104295,28.411482217395942,28.491558444822328,0.4249478608369827,0.8190449512004853,val
2026-03-12 00:37:31,s1_fp32,30,0.0005333333333333334,0.02889660719782114,psnr_sr_rgb_sh0,16.111198727040808,16.111198727040808,16.174145664548902,28.411482217395942,28.491558444822328,0.4421181806921959,0.8190449512004853,val
2026-03-12 00:38:12,s1_fp32,31,0.00055,0.02890429802238941,psnr_sr_rgb_sh0,16.475894198230083,16.475894198230083,16.536751784021156,28.411482217395942,28.491558444822328,0.45904622599482536,0.8190449512004853,val
2026-03-12 00:38:54,s1_fp32,32,0.0005666666666666667,0.02704620696604252,psnr_sr_rgb_sh0,16.838749432533863,16.838749432533863,16.898959631454318,28.411482217395942,28.491558444822328,0.47566323190927506,0.8190449512004853,val
